T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
24.0,31.5,18.7,-,49,6.9,2.2,3.5,278.0
24.0,31.5,18.7,-,49,6.9,2.2,3.5,278.0
24.0,31.5,18.7,-,49,6.9,2.2,3.5,278.0
23.4,30.6,18.8,-,48,6.9,3.0,7.6,192.333
23.4,30.6,18.8,-,48,6.9,3.0,7.6,192.333
23.4,30.6,18.8,-,48,6.9,3.0,7.6,192.333
22.5,30.3,17.7,-,49,6.9,2.8,7.6,235.333
22.5,30.3,17.7,-,49,6.9,2.8,7.6,235.333
22.5,30.3,17.7,-,49,6.9,2.8,7.6,235.333
24.1,30.9,20.4,-,68,5.5,4.3,5.4,221.542
24.1,30.9,20.4,-,68,5.5,4.3,5.4,221.542
24.1,30.9,20.4,-,68,5.5,4.3,5.4,221.542
24.6,30.1,20.3,-,61,6.9,2.6,7.6,210.542
24.6,30.1,20.3,-,61,6.9,2.6,7.6,210.542
24.6,30.1,20.3,-,61,6.9,2.6,7.6,210.542
24.3,30.4,19.6,-,65,6.9,3.7,7.6,251.208
24.3,30.4,19.6,-,65,6.9,3.7,7.6,251.208
24.3,30.4,19.6,-,65,6.9,3.7,7.6,251.208
23.3,29.7,18.4,-,57,6.9,3.1,5.4,194.708
23.3,29.7,18.4,-,57,6.9,3.1,5.4,194.708
23.3,29.7,18.4,-,57,6.9,3.1,5.4,194.708
22.9,30.5,18.1,-,47,6.9,3.5,5.4,250.875
22.9,30.5,18.1,-,47,6.9,3.5,5.4,250.875
22.9,30.5,18.1,-,47,6.9,3.5,5.4,250.875
22.9,31.0,16.6,-,40,7.7,2.8,3.5,274.875
22.9,31.0,16.6,-,40,7.7,2.8,3.5,274.875
22.9,31.0,16.6,-,40,7.7,2.8,3.5,274.875
23.4,31.5,15.9,-,33,7.4,2.2,5.4,160.0
23.4,31.5,15.9,-,33,7.4,2.2,5.4,160.0
23.4,31.5,15.9,-,33,7.4,2.2,5.4,160.0
22.6,31.5,15.0,-,39,6.9,0.9,3.5,217.917
22.6,31.5,15.0,-,39,6.9,0.9,3.5,217.917
22.6,31.5,15.0,-,39,6.9,0.9,3.5,217.917
23.0,32.5,14.2,-,39,6.3,1.3,3.5,184.208
23.0,32.5,14.2,-,39,6.3,1.3,3.5,184.208
23.0,32.5,14.2,-,39,6.3,1.3,3.5,184.208
21.6,30.0,17.6,-,58,6.9,3.0,3.5,176.375
21.6,30.0,17.6,-,58,6.9,3.0,3.5,176.375
21.6,30.0,17.6,-,58,6.9,3.0,3.5,176.375
21.0,26.9,18.0,-,86,5.5,2.0,5.4,185.958
21.0,26.9,18.0,-,86,5.5,2.0,5.4,185.958
21.0,26.9,18.0,-,86,5.5,2.0,5.4,185.958
21.1,26.9,18.9,-,88,6.3,4.1,5.4,195.375
21.1,26.9,18.9,-,88,6.3,4.1,5.4,195.375
21.1,26.9,18.9,-,88,6.3,4.1,5.4,195.375
22.1,28.0,15.0,-,59,6.3,2.4,5.4,365.292
22.1,28.0,15.0,-,59,6.3,2.4,5.4,365.292
22.1,28.0,15.0,-,59,6.3,2.4,5.4,365.292
22.8,29.0,18.4,-,61,6.6,1.9,5.4,312.20799999999997
22.8,29.0,18.4,-,61,6.6,1.9,5.4,312.20799999999997
22.8,29.0,18.4,-,61,6.6,1.9,5.4,312.20799999999997
22.6,29.5,16.2,-,42,6.9,1.9,3.5,237.625
22.6,29.5,16.2,-,42,6.9,1.9,3.5,237.625
22.6,29.5,16.2,-,42,6.9,1.9,3.5,237.625
18.9,25.0,17.7,-,97,4.0,4.3,5.4,202.875
18.9,25.0,17.7,-,97,4.0,4.3,5.4,202.875
18.9,25.0,17.7,-,97,4.0,4.3,5.4,202.875
20.3,22.0,18.6,-,90,4.0,3.9,5.4,260.16700000000003
20.3,22.0,18.6,-,90,4.0,3.9,5.4,260.16700000000003
20.3,22.0,18.6,-,90,4.0,3.9,5.4,260.16700000000003
21.8,26.5,17.9,-,70,6.3,3.7,7.6,403.958
21.8,26.5,17.9,-,70,6.3,3.7,7.6,403.958
21.8,26.5,17.9,-,70,6.3,3.7,7.6,403.958
22.0,28.9,16.7,-,57,6.3,2.8,5.4,284.16700000000003
22.0,28.9,16.7,-,57,6.3,2.8,5.4,284.16700000000003
22.0,28.9,16.7,-,57,6.3,2.8,5.4,284.16700000000003
21.8,29.4,15.6,-,67,6.9,3.5,5.4,288.41700000000003
21.8,29.4,15.6,-,67,6.9,3.5,5.4,288.41700000000003
21.8,29.4,15.6,-,67,6.9,3.5,5.4,288.41700000000003
22.6,29.0,17.7,-,63,5.8,1.3,3.5,256.83299999999997
22.6,29.0,17.7,-,63,5.8,1.3,3.5,256.83299999999997
22.6,29.0,17.7,-,63,5.8,1.3,3.5,256.83299999999997
20.6,30.5,14.7,-,62,6.0,2.2,3.5,169.0
20.6,30.5,14.7,-,62,6.0,2.2,3.5,169.0
20.6,30.5,14.7,-,62,6.0,2.2,3.5,169.0
21.8,29.0,14.8,-,46,5.8,1.5,3.5,186.042
21.8,29.0,14.8,-,46,5.8,1.5,3.5,186.042
21.8,29.0,14.8,-,46,5.8,1.5,3.5,186.042
21.5,30.4,14.9,-,42,6.0,3.0,5.4,185.583
21.5,30.4,14.9,-,42,6.0,3.0,5.4,185.583
21.5,30.4,14.9,-,42,6.0,3.0,5.4,185.583
